EI	EL	assocID	chemsIncludedInEvidenceBySource	diseaseClasses_DO	diseaseClasses_HPO	diseaseClasses_MSH	diseaseClasses_UMLS_ST	diseaseName	diseaseType	diseaseUMLSCUI	diseaseVocabularies	disease_inheritance	disease_prevalence_class	disease_prevalence_geo_area	disease_prevalence_type	geneDPI	geneDSI	geneEnsemblIDs	geneNcbiID	geneNcbiType	geneProteinClassIDs	geneProteinClassNames	geneProteinStrIDs	genepLI	numCTsupportingAssociation	numChemsIncludedInEvidences	numPMIDSWithChemsIncludedInEvidences	numPMIDs	numberChemsFiltered	numberPmidsWithChemsFiltered	score	symbolOfGene	yearFinal	yearInitial
0.8333333333333334		15320256	[]	[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Insulin-Dependent	disease	C0011854	[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_0110745, DO_0110746, DO_9744, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, MONDO_0005147, MONDO_0007454, MONDO_0010950, MONDO_0011572, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0012422, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, MONDO_0011167, MONDO_0011168, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011302, MONDO_0013078, UMLS_C0011854]					0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	2			0			1.0	CTLA4		
0.8759124087591241		20283084	[]	[disease of anatomical entity (7)]	[Abnormality of the endocrine system (00818)]	[Endocrine System Diseases (C19), Eye Diseases (C11), Immune System Diseases (C20)]	[Disease or Syndrome (T047)]	Graves Disease	disease	C0018213	[MESH_D006111, OMIM_275000, NCI_C3071, HPO_HP:0100647, DO_12361, DO_7997, MONDO_0005364, MONDO_0100489, EFO_0004237, UMLS_C0018213]					0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	1			3			1.0	CTLA4	2012	2009
0.9247311827956989		40166864	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715), Abnormality of the integument (01574)]	[Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Psoriasis	disease	C0033860	[MESH_D011565, ICD10_L40, ICD10_L40.9, HPO_HP:0003765, NCI_C3346, DO_4398, DO_8893, DO_9088, MONDO_0005083, EFO_0000676, UMLS_C0033860]					0.913	0.445	[ENSG00000162594]	149233	protein-coding	[DTO_05007599]	[Signaling]	[Q5VWK5]	0.0015362	0			3			1.0	IL23R	2014	2009
0.9213483146067416		70276105	[]	[syndrome (225), genetic disease (630)]	[]	[Immune System Diseases (C20), Nervous System Diseases (C10), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	Aicardi-Goutieres syndrome	disease	C0393591	[MESH_C535607, OMIM_225750, ORDO_51, DO_0050629, MONDO_0018866, EFO_0002109, UMLS_C0393591]	Autosomal dominant,Autosomal recessive	1-5 / 10 000	Europe	Point prevalence	0.826	0.47	[ENSG00000213689]	11277	protein-coding	[]	[]	[Q9NSU2]	7.6401E-4	0			8			1.0	TREX1	2017	1993
0.8690476190476191		20280549	[]	[disease of anatomical entity (7)]	[]	[Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Immune System Diseases (C20), Hemic and Lymphatic Diseases (C15), Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Chronic granulomatous disease	disease	C0018203	[MESH_D006105, NCI_C26788, ORDO_379, DO_3265, MONDO_0018305, UMLS_C0018203]	Autosomal recessive,X-linked recessive	1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,<1 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000	Worldwide,Worldwide,United States,Europe,Europe,United Kingdom,United Kingdom,France,France,Sweden,Sweden,Italy,Italy,Denmark,Denmark,Netherlands,Netherlands,Australia,Japan,Japan,Korea, Republic of,Korea, Republic of,Latin America,Latin America,Israel,Israel	Prevalence at birth,Point prevalence,Prevalence at birth,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence	0.87	0.477	[ENSG00000051523]	1535	protein-coding	[]	[]	[P13498]	2.5483E-10	2			18			1.0	CYBA	2021	1990
0.7926829268292683		30251906	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715)]	[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Lupus Erythematosus, Systemic	disease	C0024141	[MESH_D008180, ICD10_M32, NCI_C3201, ICD10_M32.9, OMIM_152700, ICD9CM_710.0, HPO_HP:0002725, ORDO_536, DO_9074, MONDO_0007915, UMLS_C0024141]	Not applicable	1-5 / 10 000,6-9 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-9 / 100 000,1-5 / 10 000,6-9 / 10 000	France,Martinique,New Zealand,Korea, Republic of,United States,Taiwan, Province of China,Europe,Finland,Worldwide,Worldwide,Poland	Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Annual incidence,Point prevalence,Annual incidence	0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	2			6			1.0	CTLA4	2020	1988
0.9113924050632911		15047371	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715), Abnormality of the digestive system (25031)]	[Digestive System Diseases (C06)]	[Disease or Syndrome (T047)]	Ulcerative Colitis	disease	C0009324	[ICD10_K51, MESH_D003093, ICD10_K51.9, OMIM_266600, ICD9CM_556.9, HPO_HP:0100279, NCI_C2952, ICD9CM_556, DO_8577, MONDO_0005101, EFO_0000729, UMLS_C0009324]					0.913	0.445	[ENSG00000162594]	149233	protein-coding	[DTO_05007599]	[Signaling]	[Q5VWK5]	0.0015362	0			3			1.0	IL23R	2010	2008
0.8648648648648649		45019923	[]	[disease of anatomical entity (7)]	[]	[Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Ankylosing spondylitis	disease	C0038013	[ICD10_M45, MESH_D013167, ICD9CM_720.0, NCI_C84564, ORDO_825, DO_7147, MONDO_0005306, EFO_0003898, UMLS_C0038013]					0.913	0.445	[ENSG00000162594]	149233	protein-coding	[DTO_05007599]	[Signaling]	[Q5VWK5]	0.0015362	0			2			1.0	IL23R	2010	2007
0.8928571428571429		80173302	[]	[]	[Abnormality of the immune system (02715), Abnormality of the endocrine system (00818)]	[Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Hashimoto Disease	disease	C0677607	[OMIM_140300, MESH_D050031, NCI_C27191, ICD9CM_245.2, HPO_HP:0000872, DO_7188, MONDO_0007699, EFO_0002200, EFO_0003779, UMLS_C0677607]					0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	1			5			1.0	CTLA4	2020	1988
0.9591836734693877		30250918	[]	[disease of anatomical entity (7)]	[Abnormality of the immune system (02715)]	[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17)]	[Disease or Syndrome (T047)]	Lupus Erythematosus, Systemic	disease	C0024141	[MESH_D008180, ICD10_M32, NCI_C3201, ICD10_M32.9, OMIM_152700, ICD9CM_710.0, HPO_HP:0002725, ORDO_536, DO_9074, MONDO_0007915, UMLS_C0024141]	Not applicable	1-5 / 10 000,6-9 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-9 / 100 000,1-5 / 10 000,6-9 / 10 000	France,Martinique,New Zealand,Korea, Republic of,United States,Taiwan, Province of China,Europe,Finland,Worldwide,Worldwide,Poland	Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Annual incidence,Point prevalence,Annual incidence	0.826	0.47	[ENSG00000213689]	11277	protein-coding	[]	[]	[Q9NSU2]	7.6401E-4	1			5			1.0	TREX1	2013	2007
0.8		5271340	[]	[disease of anatomical entity (7)]	[Abnormality of the musculoskeletal system (33127)]	[Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Rheumatoid Arthritis	disease	C0003873	[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]					0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	22			2			0.95	CTLA4	2012	2010
1.0		100040051	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Nutritional and Metabolic Diseases (C18), Eye Diseases (C11), Nervous System Diseases (C10), Cardiovascular Diseases (C14), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	Vasculopathy, Retinal, With Cerebral Leukodystrophy	disease	C1860518	[OMIM_192315, MESH_C566007, OMIM_606609, ORDO_247691, DO_0111567, MONDO_0008641, UMLS_C1860518]	Autosomal dominant				0.826	0.47	[ENSG00000213689]	11277	protein-coding	[]	[]	[Q9NSU2]	7.6401E-4	0			64			0.95	TREX1	2023	1987
1.0		105352360	[]	[]	[]	[Immune System Diseases (C20), Hemic and Lymphatic Diseases (C15), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]	[Disease or Syndrome (T047)]	CTLA4 Haploinsufficiency	disease	C4015214	[OMIM_616100, NCI_C126341, OMIM_123890, ORDO_436159, MONDO_0014493, UMLS_C4015214]	Autosomal dominant	<1 / 1 000 000	Worldwide	Point prevalence	0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	0			49			0.95	CTLA4	2023	1988
0.7948717948717948		5271197	[]	[disease of anatomical entity (7)]	[Abnormality of the musculoskeletal system (33127)]	[Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Rheumatoid Arthritis	disease	C0003873	[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]					0.913	0.445	[ENSG00000162594]	149233	protein-coding	[DTO_05007599]	[Signaling]	[Q5VWK5]	0.0015362	1			0			0.95	IL23R		
0.8981481481481481		25331102	[]	[disease of anatomical entity (7)]	[Abnormality of the digestive system (25031), Abnormality of the immune system (02715)]	[Digestive System Diseases (C06)]	[Disease or Syndrome (T047)]	Inflammatory Bowel Diseases	disease	C0021390	[MESH_D015212, NCI_C3138, HPO_HP:0002037, DO_0050589, MONDO_0005265, EFO_0003767, UMLS_C0021390]					0.913	0.445	[ENSG00000162594]	149233	protein-coding	[DTO_05007599]	[Signaling]	[Q5VWK5]	0.0015362	2			3			0.9	IL23R	2015	2011
0.7333333333333333		35058768	[]	[disease of anatomical entity (7)]	[]	[Immune System Diseases (C20), Nervous System Diseases (C10)]	[Disease or Syndrome (T047)]	Multiple Sclerosis	disease	C0026769	[MESH_D009103, ICD10_G35, ICD9CM_340, NCI_C3243, ORDO_802, DO_2377, MONDO_0005301, EFO_0803536, UMLS_C0026769]					0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	3			0			0.9	CTLA4		
0.9433962264150944		100180756	[]	[disease of anatomical entity (7), disease of cellular proliferation (14566)]	[Neoplasm (02664), Abnormality of the digestive system (25031)]	[Neoplasms (C04), Digestive System Diseases (C06)]	[Neoplastic Process (T191)]	Liver carcinoma	disease	C2239176	[ICD10_C22.0, MESH_D006528, OMIM_114550, NCI_C3099, HPO_HP:0001402, ORDO_88673, DO_3571, DO_684, MONDO_0007256, EFO_0000182, EFO_0000762, EFO_1000256, UMLS_C2239176]	Not applicable	1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,6-9 / 10 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000	United States,Europe,France,United Kingdom,Germany,Spain,Italy,Greece,Canada,Oceania,Latin America,China,Japan,Korea, Republic of,Mongolia,Africa,Europe,Austria,Belgium,Bulgaria,Croatia,Czech Republic,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Poland,Portugal,Slovakia,Switzerland,Netherlands	Annual incidence,Point prevalence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence	0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	3			0			0.9	CTLA4		
0.9629629629629629		10363551	[]	[disease of anatomical entity (7), disease of cellular proliferation (14566)]	[Neoplasm (02664), Abnormality of the genitourinary system (00119)]	[Urogenital Diseases (C12), Neoplasms (C04)]	[Neoplastic Process (T191)]	Renal Cell Carcinoma	disease	C0007134	[MESH_D002292, OMIM_144700, HPO_HP:0005584, NCI_C9385, ORDO_217071, DO_4450, DO_4451, DO_4464, DO_4465, DO_4467, DO_4471, DO_4473, MONDO_0005086, MONDO_0005549, EFO_0000349, EFO_0000681, EFO_0005708, UMLS_C0007134]	Not applicable	1-5 / 10 000,1-9 / 100 000	Europe,Europe	Point prevalence,Annual incidence	0.913	0.344	[ENSG00000163599]	1493	protein-coding	[]	[]	[P16410]	0.99828	5			0			0.9	CTLA4		
0.9615384615384616		15318574	[]	[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Insulin-Dependent	disease	C0011854	[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_0110745, DO_0110746, DO_9744, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, MONDO_0005147, MONDO_0007454, MONDO_0010950, MONDO_0011572, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0012422, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, MONDO_0011167, MONDO_0011168, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011302, MONDO_0013078, UMLS_C0011854]					0.826	0.475	[ENSG00000111252]	10019	protein-coding	[]	[]	[Q9UQQ2]	4.8962E-15	0			1			0.9	SH2B3	2018	2018
1.0		15158081	[]	[disease of anatomical entity (7)]	[Abnormality of the cardiovascular system (01626)]	[Cardiovascular Diseases (C14)]	[Disease or Syndrome (T047)]	Coronary Arteriosclerosis	disease	C0010054	[MESH_D003324, ICD10_I25.1, HPO_HP:0001677, NCI_C35505, ICD9CM_414.0, DO_13739, DO_3393, MONDO_0005010, MONDO_0021661, EFO_0001645, UMLS_C0010054]					0.826	0.475	[ENSG00000111252]	10019	protein-coding	[]	[]	[Q9UQQ2]	4.8962E-15	0			1			0.9	SH2B3	2011	2011
0.7		35058701	[]	[disease of anatomical entity (7)]	[]	[Immune System Diseases (C20), Nervous System Diseases (C10)]	[Disease or Syndrome (T047)]	Multiple Sclerosis	disease	C0026769	[MESH_D009103, ICD10_G35, ICD9CM_340, NCI_C3243, ORDO_802, DO_2377, MONDO_0005301, EFO_0803536, UMLS_C0026769]					0.913	0.445	[ENSG00000162594]	149233	protein-coding	[DTO_05007599]	[Signaling]	[Q5VWK5]	0.0015362	1			0			0.9	IL23R		
0.8810572687224669		5277060	[]	[disease of anatomical entity (7)]	[Abnormality of the musculoskeletal system (33127)]	[Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Rheumatoid Arthritis	disease	C0003873	[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]					0.913	0.328	[ENSG00000196126]	3123	protein-coding	[DTO_05007608]	[Immune response]	[P01911]		2			3			1.0	HLA-DRB1	2012	2009
0.8744292237442922		15325714	[]	[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Insulin-Dependent	disease	C0011854	[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_0110745, DO_0110746, DO_9744, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, MONDO_0005147, MONDO_0007454, MONDO_0010950, MONDO_0011572, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0012422, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, MONDO_0011167, MONDO_0011168, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011302, MONDO_0013078, UMLS_C0011854]					0.913	0.353	[ENSG00000196735]	3117	protein-coding	[DTO_05007608]	[Immune response]	[P01909]	6.3922E-4	2			1			1.0	HLA-DQA1	2015	2015
0.8086253369272237		35062092	[]	[disease of anatomical entity (7)]	[]	[Immune System Diseases (C20), Nervous System Diseases (C10)]	[Disease or Syndrome (T047)]	Multiple Sclerosis	disease	C0026769	[MESH_D009103, ICD10_G35, ICD9CM_340, NCI_C3243, ORDO_802, DO_2377, MONDO_0005301, EFO_0803536, UMLS_C0026769]					0.913	0.328	[ENSG00000196126]	3123	protein-coding	[DTO_05007608]	[Immune response]	[P01911]		3			1			1.0	HLA-DRB1	2015	2015
0.874251497005988		10450702	[]	[disease of anatomical entity (7)]	[Abnormality of the digestive system (25031), Abnormality of the immune system (02715)]	[Digestive System Diseases (C06), Nutritional and Metabolic Diseases (C18)]	[Disease or Syndrome (T047)]	Celiac Disease	disease	C0007570	[MESH_D002446, ICD10_K90.0, NCI_C26714, ICD9CM_579.0, HPO_HP:0002608, ORDO_555, DO_10608, MONDO_0005130, EFO_0001060, EFO_0009266, UMLS_C0007570]					0.913	0.353	[ENSG00000196735]	3117	protein-coding	[DTO_05007608]	[Immune response]	[P01909]	6.3922E-4	2			0			1.0	HLA-DQA1		
0.9243421052631579		100366604	[]	[disease of anatomical entity (7)]	[]	[Urogenital Diseases (C12), Hemic and Lymphatic Diseases (C15)]	[Disease or Syndrome (T047)]	Atypical Hemolytic Uremic Syndrome	disease	C2931788	[MESH_D065766, NCI_C123223, ORDO_2134, DO_0080301, DO_12554, MONDO_0016244, UMLS_C2931788]	Autosomal dominant,Autosomal recessive,Not applicable	1-9 / 1 000 000,1-9 / 100 000,<1 / 1 000 000	United States,Europe,China	Annual incidence,Point prevalence,Point prevalence	0.913	0.417	[ENSG00000000971]	3075	protein-coding	[]	[]	[P08603]	0.99997	2			16			1.0	CFH	2021	1978
0.860655737704918		5274292	[]	[disease of anatomical entity (7)]	[Abnormality of the musculoskeletal system (33127)]	[Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Musculoskeletal Diseases (C05)]	[Disease or Syndrome (T047)]	Rheumatoid Arthritis	disease	C0003873	[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]					0.913	0.426	[ENSG00000134242]	26191	protein-coding	[]	[]	[Q9Y2R2]		0			5			1.0	PTPN22	2018	2009
0.9117647058823529		20280804	[]	[disease of anatomical entity (7)]	[]	[Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Immune System Diseases (C20), Hemic and Lymphatic Diseases (C15), Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Chronic granulomatous disease	disease	C0018203	[MESH_D006105, NCI_C26788, ORDO_379, DO_3265, MONDO_0018305, UMLS_C0018203]	Autosomal recessive,X-linked recessive	1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,<1 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000	Worldwide,Worldwide,United States,Europe,Europe,United Kingdom,United Kingdom,France,France,Sweden,Sweden,Italy,Italy,Denmark,Denmark,Netherlands,Netherlands,Australia,Japan,Japan,Korea, Republic of,Korea, Republic of,Latin America,Latin America,Israel,Israel	Prevalence at birth,Point prevalence,Prevalence at birth,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence,Prevalence at birth,Point prevalence	0.913	0.435	[ENSG00000165168]	1536	protein-coding	[DTO_01300327]	[Ion channel]	[P04839]		8			4			1.0	CYBB	2001	1993
0.9138755980861244		15325973	[]	[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Insulin-Dependent	disease	C0011854	[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_0110745, DO_0110746, DO_9744, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, MONDO_0005147, MONDO_0007454, MONDO_0010950, MONDO_0011572, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0012422, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, MONDO_0011167, MONDO_0011168, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011302, MONDO_0013078, UMLS_C0011854]					0.913	0.355	[ENSG00000179344]	3119	protein-coding	[DTO_05007608]	[Immune response]	[P01920]		0			1			1.0	HLA-DQB1	2015	2015
0.8787878787878788		15323266	[]	[disease of anatomical entity (7), disease of metabolism (0014667), genetic disease (630)]	[Abnormality of metabolism/homeostasis (01939), Abnormality of the endocrine system (00818)]	[Nutritional and Metabolic Diseases (C18), Immune System Diseases (C20), Endocrine System Diseases (C19)]	[Disease or Syndrome (T047)]	Diabetes Mellitus, Insulin-Dependent	disease	C0011854	[MESH_D003922, ICD10_E10, OMIM_222100, NCI_C2986, HPO_HP:0100651, ORDO_243377, DO_0110741, DO_0110742, DO_0110743, DO_0110744, DO_0110745, DO_0110746, DO_9744, DO_0110747, DO_0110749, DO_0110750, DO_0110751, DO_0110752, DO_0110753, DO_0110754, DO_0110755, DO_0110756, DO_0110757, DO_0110758, DO_0110759, DO_0110760, DO_0110761, MONDO_0005147, MONDO_0007454, MONDO_0010950, MONDO_0011572, MONDO_0011016, MONDO_0011033, MONDO_0011068, MONDO_0011123, MONDO_0012422, MONDO_0010861, MONDO_0010862, MONDO_0010863, MONDO_0010864, MONDO_0011167, MONDO_0011168, MONDO_0012919, MONDO_0012920, MONDO_0012921, MONDO_0012961, MONDO_0011302, MONDO_0013078, UMLS_C0011854]					0.913	0.426	[ENSG00000134242]	26191	protein-coding	[]	[]	[Q9Y2R2]		3			2			1.0	PTPN22	2018	2011
0.9523809523809523		95224279	[]	[disease of anatomical entity (7), genetic disease (630)]	[]	[Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16), Immune System Diseases (C20), Hemic and Lymphatic Diseases (C15), Pathological Conditions, Signs and Symptoms (C23)]	[Disease or Syndrome (T047)]	Granulomatous Disease, Chronic, X-Linked	disease	C1844376	[OMIM_306400, OMIM_300481, MESH_D006105, NCI_C154315, ORDO_379, DO_0070195, DO_3265, MONDO_0010600, MONDO_0018305, UMLS_C1844376]					0.913	0.435	[ENSG00000165168]	1536	protein-coding	[DTO_01300327]	[Ion channel]	[P04839]		0			113			1.0	CYBB	2022	1987
